Location,Race,TimeFrame,DataFormat,Data
Alabama,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Percent,<.5%
Alabama,Non-Hispanic Black alone,2002,Percent,0.32
Alabama,Non-Hispanic Asian alone,2002,Percent,0.01
Alabama,Non-Hispanic American Indian and Alaskan Native alone,2002,Percent,0.01
Alabama,Non-Hispanic American Indian and Alaskan Native alone,2002,Number,5971
Alabama,Non-Hispanic Asian alone,2002,Number,8388
Alabama,Non-Hispanic Black alone,2002,Number,354009
Alabama,Hispanic or Latino,2002,Number,31429
Alabama,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Number,312
Alabama,Non-Hispanic White alone,2002,Number,700698
Alabama,Total less than 18,2002,Number,1116590
Alabama,Non-Hispanic Two or More Race Groups,2002,Number,15783
Alabama,Non-Hispanic Two or More Race Groups,2001,Number,14742
Alabama,Total less than 18,2001,Number,1120409
Alabama,Non-Hispanic White alone,2001,Number,706690
Alabama,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Number,275
Alabama,Hispanic or Latino,2001,Number,28255
Alabama,Non-Hispanic Black alone,2001,Number,356292
Alabama,Non-Hispanic Asian alone,2001,Number,8100
Alabama,Non-Hispanic American Indian and Alaskan Native alone,2001,Number,6055
Alabama,Non-Hispanic American Indian and Alaskan Native alone,2001,Percent,0.01
Alabama,Non-Hispanic Asian alone,2001,Percent,0.01
Alabama,Non-Hispanic Black alone,2001,Percent,0.32
Alabama,Hispanic or Latino,2001,Percent,0.03
Alabama,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Percent,<.5%
Alabama,Non-Hispanic White alone,2001,Percent,0.63
Alabama,Non-Hispanic Two or More Race Groups,2001,Percent,0.01
Alabama,Total less than 18,2001,Percent,1
Alabama,Total less than 18,2000,Percent,1
Alabama,Non-Hispanic Two or More Race Groups,2000,Percent,0.01
Alabama,Non-Hispanic White alone,2000,Percent,0.63
Alabama,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Percent,<.5%
Alabama,Hispanic or Latino,2000,Percent,0.02
Alabama,Non-Hispanic Black alone,2000,Percent,0.32
Alabama,Non-Hispanic Asian alone,2000,Percent,0.01
Alabama,Non-Hispanic American Indian and Alaskan Native alone,2000,Percent,0.01
Alabama,Non-Hispanic American Indian and Alaskan Native alone,2000,Number,6096
Alabama,Non-Hispanic Asian alone,2000,Number,7793
Alabama,Non-Hispanic Black alone,2000,Number,358170
Alabama,Hispanic or Latino,2000,Number,25127
Alabama,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Number,261
Alabama,Non-Hispanic White alone,2000,Number,711161
Alabama,Total less than 18,2000,Number,1122273
Alabama,Non-Hispanic Two or More Race Groups,2000,Number,13665
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2000,Number,37037
Alaska,Non-Hispanic Asian alone,2000,Number,6768
Alaska,Non-Hispanic Black alone,2000,Number,6983
Alaska,Hispanic or Latino,2000,Number,10298
Alaska,Total less than 18,2000,Number,190615
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Number,1368
Alaska,Non-Hispanic White alone,2000,Number,112530
Alaska,Non-Hispanic Two or More Race Groups,2000,Number,15631
Alaska,Total less than 18,2000,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2000,Percent,0.08
Alaska,Non-Hispanic White alone,2000,Percent,0.59
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2000,Percent,0.01
Alaska,Hispanic or Latino,2000,Percent,0.05
Alaska,Non-Hispanic Black alone,2000,Percent,0.04
Alaska,Non-Hispanic Asian alone,2000,Percent,0.04
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2000,Percent,0.19
Alaska,Non-Hispanic Asian alone,2001,Percent,0.04
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2001,Percent,0.19
Alaska,Non-Hispanic Black alone,2001,Percent,0.04
Alaska,Hispanic or Latino,2001,Percent,0.06
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Percent,0.01
Alaska,Non-Hispanic White alone,2001,Percent,0.58
Alaska,Non-Hispanic Two or More Race Groups,2001,Percent,0.08
Alaska,Total less than 18,2001,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2001,Number,15983
Alaska,Non-Hispanic White alone,2001,Number,110008
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2001,Number,1427
Alaska,Total less than 18,2001,Number,188771
Alaska,Hispanic or Latino,2001,Number,10989
Alaska,Non-Hispanic Black alone,2001,Number,6894
Alaska,Non-Hispanic Asian alone,2001,Number,6939
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2001,Number,36531
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2002,Number,36086
Alaska,Non-Hispanic Asian alone,2002,Number,7176
Alaska,Non-Hispanic Black alone,2002,Number,6947
Alaska,Hispanic or Latino,2002,Number,11801
Alaska,Total less than 18,2002,Number,188482
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Number,1601
Alaska,Non-Hispanic White alone,2002,Number,108376
Alaska,Non-Hispanic Two or More Race Groups,2002,Number,16495
Alaska,Total less than 18,2002,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2002,Percent,0.09
Alaska,Non-Hispanic White alone,2002,Percent,0.57
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2002,Percent,0.01
Alaska,Hispanic or Latino,2002,Percent,0.06
Alaska,Non-Hispanic Black alone,2002,Percent,0.04
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2002,Percent,0.19
Alaska,Non-Hispanic Asian alone,2002,Percent,0.04
Alaska,Non-Hispanic Asian alone,2003,Percent,0.04
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2003,Percent,0.19
Alaska,Non-Hispanic Black alone,2003,Percent,0.04
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Percent,0.01
Alaska,Hispanic or Latino,2003,Percent,0.07
Alaska,Non-Hispanic White alone,2003,Percent,0.57
Alaska,Non-Hispanic Two or More Race Groups,2003,Percent,0.09
Alaska,Total less than 18,2003,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2003,Number,16881
Alaska,Non-Hispanic White alone,2003,Number,106034
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2003,Number,1715
Alaska,Total less than 18,2003,Number,186843
Alaska,Hispanic or Latino,2003,Number,12398
Alaska,Non-Hispanic Black alone,2003,Number,6812
Alaska,Non-Hispanic Asian alone,2003,Number,7411
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2003,Number,35592
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2004,Number,35225
Alaska,Non-Hispanic Asian alone,2004,Number,7612
Alaska,Non-Hispanic Black alone,2004,Number,6674
Alaska,Hispanic or Latino,2004,Number,12879
Alaska,Total less than 18,2004,Number,186335
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Number,1851
Alaska,Non-Hispanic White alone,2004,Number,104507
Alaska,Non-Hispanic Two or More Race Groups,2004,Number,17587
Alaska,Total less than 18,2004,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2004,Percent,0.09
Alaska,Non-Hispanic White alone,2004,Percent,0.56
Alaska,Hispanic or Latino,2004,Percent,0.07
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2004,Percent,0.01
Alaska,Non-Hispanic Black alone,2004,Percent,0.04
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2004,Percent,0.19
Alaska,Non-Hispanic Asian alone,2004,Percent,0.04
Alaska,Non-Hispanic Asian alone,2005,Percent,0.04
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2005,Percent,0.19
Alaska,Non-Hispanic Black alone,2005,Percent,0.03
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Percent,0.01
Alaska,Hispanic or Latino,2005,Percent,0.07
Alaska,Non-Hispanic White alone,2005,Percent,0.55
Alaska,Total less than 18,2005,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2005,Percent,0.1
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2006,Number,34596
Alaska,Non-Hispanic Asian alone,2006,Number,7911
Alaska,Non-Hispanic Black alone,2006,Number,6335
Alaska,Hispanic or Latino,2006,Number,13746
Alaska,Total less than 18,2006,Number,185580
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Number,2079
Alaska,Non-Hispanic White alone,2006,Number,101920
Alaska,Non-Hispanic Two or More Race Groups,2006,Number,18993
Alaska,Non-Hispanic Two or More Race Groups,2005,Number,18124
Alaska,Non-Hispanic White alone,2005,Number,102745
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2005,Number,1977
Alaska,Total less than 18,2005,Number,185304
Alaska,Hispanic or Latino,2005,Number,13345
Alaska,Non-Hispanic Black alone,2005,Number,6468
Alaska,Non-Hispanic Asian alone,2005,Number,7754
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2005,Number,34891
Alaska,Non-Hispanic Two or More Race Groups,2006,Percent,0.1
Alaska,Total less than 18,2006,Percent,1
Alaska,Non-Hispanic White alone,2006,Percent,0.55
Alaska,Hispanic or Latino,2006,Percent,0.07
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2006,Percent,0.01
Alaska,Non-Hispanic Black alone,2006,Percent,0.03
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2006,Percent,0.19
Alaska,Non-Hispanic Asian alone,2006,Percent,0.04
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2007,Percent,0.18
Alaska,Non-Hispanic Black alone,2007,Percent,0.03
Alaska,Non-Hispanic Asian alone,2007,Percent,0.04
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Percent,0.01
Alaska,Hispanic or Latino,2007,Percent,0.08
Alaska,Non-Hispanic White alone,2007,Percent,0.55
Alaska,Total less than 18,2007,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2007,Percent,0.11
Alaska,Non-Hispanic Two or More Race Groups,2007,Number,19439
Alaska,Non-Hispanic White alone,2007,Number,100584
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2007,Number,2122
Alaska,Total less than 18,2007,Number,184344
Alaska,Hispanic or Latino,2007,Number,13918
Alaska,Non-Hispanic Black alone,2007,Number,6151
Alaska,Non-Hispanic Asian alone,2007,Number,8070
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2007,Number,34060
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2008,Number,33544
Alaska,Non-Hispanic Asian alone,2008,Number,8409
Alaska,Non-Hispanic Black alone,2008,Number,6032
Alaska,Hispanic or Latino,2008,Number,14193
Alaska,Total less than 18,2008,Number,183124
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Number,2340
Alaska,Non-Hispanic White alone,2008,Number,98543
Alaska,Non-Hispanic Two or More Race Groups,2008,Number,20063
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2013,Percent,0.18
Alaska,Non-Hispanic Asian alone,2013,Percent,0.05
Alaska,Non-Hispanic Black alone,2013,Percent,0.03
Alaska,Hispanic or Latino,2013,Percent,0.09
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2013,Percent,0.02
Alaska,Non-Hispanic White alone,2013,Percent,0.51
Alaska,Non-Hispanic Two or More Race Groups,2013,Percent,0.12
Alaska,Total less than 18,2013,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2008,Percent,0.11
Alaska,Total less than 18,2008,Percent,1
Alaska,Non-Hispanic White alone,2008,Percent,0.54
Alaska,Hispanic or Latino,2008,Percent,0.08
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2008,Percent,0.01
Alaska,Non-Hispanic Asian alone,2008,Percent,0.05
Alaska,Non-Hispanic Black alone,2008,Percent,0.03
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2008,Percent,0.18
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2013,Number,33571
Alaska,Non-Hispanic Asian alone,2013,Number,10314
Alaska,Non-Hispanic Black alone,2013,Number,6237
Alaska,Hispanic or Latino,2013,Number,17190
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2013,Number,3068
Alaska,Non-Hispanic White alone,2013,Number,95685
Alaska,Non-Hispanic Two or More Race Groups,2013,Number,22234
Alaska,Total less than 18,2013,Number,188299
Alaska,Non-Hispanic White alone,2009,Number,98941
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2009,Number,2539
Alaska,Total less than 18,2009,Number,186351
Alaska,Hispanic or Latino,2009,Number,14652
Alaska,Non-Hispanic Black alone,2009,Number,6094
Alaska,Non-Hispanic Asian alone,2009,Number,9319
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2009,Number,33495
Alaska,Non-Hispanic Two or More Race Groups,2009,Number,21311
Alaska,Hispanic or Latino,2009,Percent,0.08
Alaska,Non-Hispanic White alone,2009,Percent,0.53
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2009,Percent,0.01
Alaska,Total less than 18,2009,Percent,1
Alaska,Non-Hispanic Two or More Race Groups,2009,Percent,0.11
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2009,Percent,0.18
Alaska,Non-Hispanic Black alone,2009,Percent,0.03
Alaska,Non-Hispanic Asian alone,2009,Percent,0.05
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2010,Percent,0.18
Alaska,Non-Hispanic Asian alone,2010,Percent,0.05
Alaska,Non-Hispanic Black alone,2010,Percent,0.03
Alaska,Hispanic or Latino,2010,Percent,0.08
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Percent,0.01
Alaska,Non-Hispanic White alone,2010,Percent,0.53
Alaska,Non-Hispanic Two or More Race Groups,2010,Percent,0.12
Alaska,Total less than 18,2010,Percent,1
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2010,Number,33257
Alaska,Non-Hispanic Asian alone,2010,Number,9758
Alaska,Non-Hispanic Black alone,2010,Number,5931
Alaska,Hispanic or Latino,2010,Number,15045
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2010,Number,2773
Alaska,Non-Hispanic White alone,2010,Number,98823
Alaska,Non-Hispanic Two or More Race Groups,2010,Number,22448
Alaska,Total less than 18,2010,Number,188035
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2015,Number,33040
Alaska,Non-Hispanic Asian alone,2015,Number,10617
Alaska,Non-Hispanic Black alone,2015,Number,6136
Alaska,Hispanic or Latino,2015,Number,17467
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2015,Number,3217
Alaska,Non-Hispanic White alone,2015,Number,93028
Alaska,Non-Hispanic Two or More Race Groups,2015,Number,22761
Alaska,Total less than 18,2015,Number,186266
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2011,Percent,0.18
Alaska,Non-Hispanic Asian alone,2011,Percent,0.05
Alaska,Non-Hispanic Black alone,2011,Percent,0.03
Alaska,Hispanic or Latino,2011,Percent,0.08
Alaska,Non-Hispanic Native Hawaiian and Other Pacific Islander alone,2011,Percent,0.02
Alaska,Non-Hispanic White alone,2011,Percent,0.52
Alaska,Non-Hispanic Two or More Race Groups,2011,Percent,0.12
Alaska,Total less than 18,2011,Percent,1
Alaska,Non-Hispanic American Indian and Alaskan Native alone,2015,Percent,0.18
Alaska,Non-Hispanic Asian alone,2015,Percent,0.06
